game_season,country_code,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
Summer,AFG,Afghanistan,Taekwondo,58 - 68 kg men,Men,BRONZE,1
Summer,AFG,Afghanistan,Taekwondo,beijing 2008 taekwondo - 58 kg men,Men,BRONZE,1
Summer,AHO,Netherlands Antilles,Sailing,division ii - windsurfer men,Open,SILVER,1
Summer,ALG,Algeria,Athletics,1500m men,Men,GOLD,2
Summer,ALG,Algeria,Athletics,1500m men,Men,SILVER,1
Summer,ALG,Algeria,Athletics,1500m women,Women,GOLD,2
Summer,ALG,Algeria,Athletics,5000m men,Men,SILVER,1
Summer,ALG,Algeria,Athletics,800m men,Men,BRONZE,1
Summer,ALG,Algeria,Athletics,800m men,Men,SILVER,1
Summer,ALG,Algeria,Athletics,high jump men,Men,BRONZE,1
Summer,ALG,Algeria,Boxing,54-57kg featherweight men,Men,BRONZE,1
Summer,ALG,Algeria,Boxing,57-60kg lightweight men,Men,GOLD,1
Summer,ALG,Algeria,Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,1
Summer,ALG,Algeria,Boxing,71-75kg men,Men,BRONZE,2
Summer,ALG,Algeria,Boxing,75-81kg lightheavyweight men,Men,BRONZE,1
Summer,ALG,Algeria,Judo,48  52kg halflightweight women,Women,BRONZE,1
Summer,ALG,Algeria,Judo,81  90kg middleweight men,Men,SILVER,1
Summer,ANZ,Australasia,Athletics,3500m walk men,Men,BRONZE,1
Summer,ANZ,Australasia,Boxing,635  7167kg middleweight men,Men,SILVER,1
Summer,ANZ,Australasia,Rugby,rugby men,Men,GOLD,1
Summer,ANZ,Australasia,Swimming,100m freestyle men,Men,SILVER,1
Summer,ANZ,Australasia,Swimming,100m freestyle women,Women,GOLD,1
Summer,ANZ,Australasia,Swimming,100m freestyle women,Women,SILVER,1
Summer,ANZ,Australasia,Swimming,1500m freestyle men,Men,BRONZE,2
Summer,ANZ,Australasia,Swimming,400m freestyle men,Men,BRONZE,1
Summer,ANZ,Australasia,Swimming,400m freestyle men,Men,SILVER,1
Summer,ANZ,Australasia,Swimming,4x200m freestyle relay men,Men,GOLD,1
Summer,ANZ,Australasia,Tennis,singles indoor men,Men,BRONZE,1
Summer,ARG,Argentina,Athletics,long jump women,Women,SILVER,1
Summer,ARG,Argentina,Athletics,marathon men,Men,GOLD,2
Summer,ARG,Argentina,Athletics,marathon men,Men,SILVER,1
Summer,ARG,Argentina,Athletics,triple jump men,Men,SILVER,1
Summer,ARG,Argentina,Basketball,basketball men,Men,BRONZE,1
Summer,ARG,Argentina,Basketball,basketball men,Men,GOLD,1
Summer,ARG,Argentina,Boxing,51kg flyweight men,Men,GOLD,1
Summer,ARG,Argentina,Boxing,5352  5715kg featherweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,5352  5715kg featherweight men,Men,SILVER,1
Summer,ARG,Argentina,Boxing,54  5715kg featherweight men,Men,GOLD,1
Summer,ARG,Argentina,Boxing,54-57kg featherweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,57-60kg lightweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,5715  6124kg lightweight men,Men,SILVER,1
Summer,ARG,Argentina,Boxing,6124  6668kg welterweight men,Men,SILVER,2
Summer,ARG,Argentina,Boxing,63.5-67kg welterweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,6668  7257kg middleweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,6668  7257kg middleweight men,Men,SILVER,1
Summer,ARG,Argentina,Boxing,67  71kg lightmiddleweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,71-75kg men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,7257  7938kg lightheavyweight men,Men,GOLD,1
Summer,ARG,Argentina,Boxing,73  80kg lightheavyweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,75-81kg lightheavyweight men,Men,SILVER,1
Summer,ARG,Argentina,Boxing,7938kg heavyweight men,Men,GOLD,2
Summer,ARG,Argentina,Boxing,80kg heavyweight men,Men,GOLD,1
Summer,ARG,Argentina,Boxing,featherweight men,Men,GOLD,1
Summer,ARG,Argentina,Boxing,heavyweight men,Men,SILVER,1
Summer,ARG,Argentina,Boxing,lightheavyweight men,Men,BRONZE,1
Summer,ARG,Argentina,Boxing,middleweight men,Men,BRONZE,1
Summer,ARG,Argentina,Cycling Track,madison men,Men,GOLD,1
Summer,ARG,Argentina,Equestrian,individual mixed,Open,SILVER,1
Summer,ARG,Argentina,Fencing,foil team men,Men,BRONZE,1
Summer,ARG,Argentina,Football,football men,Men,GOLD,1
Summer,ARG,Argentina,Football,football men,Men,SILVER,2
Summer,ARG,Argentina,Football,tournament men,Men,GOLD,1
Summer,ARG,Argentina,Hockey,hockey men,Men,GOLD,1
Summer,ARG,Argentina,Hockey,hockey women,Women,BRONZE,1
Summer,ARG,Argentina,Hockey,hockey women,Women,SILVER,2
Summer,ARG,Argentina,Hockey,tournament women,Women,BRONZE,1
Summer,ARG,Argentina,Hockey,women,Women,SILVER,1
Summer,ARG,Argentina,Judo,- 48 kg - extralightweight women,Women,BRONZE,1
Summer,ARG,Argentina,Judo,- 48 kg women,Women,GOLD,1
Summer,ARG,Argentina,Polo,polo men,Men,GOLD,2
Summer,ARG,Argentina,Rowing,double sculls 2x men,Men,GOLD,1
Summer,ARG,Argentina,Rowing,pair without coxswain 2 men,Men,BRONZE,1
Summer,ARG,Argentina,Rowing,single sculls 1x men,Men,BRONZE,1
Summer,ARG,Argentina,Rowing,single sculls 1x men,Men,SILVER,1
Summer,ARG,Argentina,Rugby Sevens,men,Men,BRONZE,1
Summer,ARG,Argentina,Sailing,470 - two person dinghy men,Men,BRONZE,2
Summer,ARG,Argentina,Sailing,6m mixed,Open,SILVER,1
Summer,ARG,Argentina,Sailing,dragon mixed,Open,SILVER,1
Summer,ARG,Argentina,Sailing,mistral - windsurfer men,Men,SILVER,2
Summer,ARG,Argentina,Sailing,nacra 17 mixed mixed,Mixed,GOLD,1
Summer,ARG,Argentina,Sailing,singlehanded dinghy europe women,Women,BRONZE,1
Summer,ARG,Argentina,Sailing,tornado - multihull mixed,Open,BRONZE,2
Summer,ARG,Argentina,Shooting,25m rapid fire pistol 60 shots men,Men,SILVER,1
Summer,ARG,Argentina,Swimming,100m freestyle women,Women,SILVER,1
Summer,ARG,Argentina,Swimming,400m freestyle men,Men,GOLD,1
Summer,ARG,Argentina,Swimming,400m individual medley women,Women,BRONZE,1
Summer,ARG,Argentina,Taekwondo,68 - 80 kg men,Men,GOLD,1
Summer,ARG,Argentina,Tennis,doubles men,Men,BRONZE,1
Summer,ARG,Argentina,Tennis,doubles women,Women,BRONZE,1
Summer,ARG,Argentina,Tennis,singles men,Men,BRONZE,1
Summer,ARG,Argentina,Tennis,singles men,Men,SILVER,1
Summer,ARG,Argentina,Tennis,singles women,Women,SILVER,1
Summer,ARG,Argentina,Volleyball,men,Men,BRONZE,1
Summer,ARG,Argentina,Volleyball,volleyball men,Men,BRONZE,1
Summer,ARG,Argentina,Weightlifting,90kg heavyweight men,Men,BRONZE,1
Summer,ARG,Argentina,Weightlifting,90kg heavyweight men,Men,SILVER,1
Summer,ARM,Armenia,Artistic Gymnastics,vault men,Men,BRONZE,1
Summer,ARM,Armenia,Boxing,57-60kg lightweight men,Men,BRONZE,1
Summer,ARM,Armenia,Boxing,light (57-63kg) men,Men,BRONZE,1
Summer,ARM,Armenia,Weightlifting,+105kg men,Men,SILVER,1
Summer,ARM,Armenia,Weightlifting,105kg heavyweight men,Men,SILVER,1
Summer,ARM,Armenia,Weightlifting,109kg men,Men,SILVER,1
Summer,ARM,Armenia,Weightlifting,77kg men,Men,BRONZE,2
Summer,ARM,Armenia,Weightlifting,85kg men,Men,SILVER,1
Summer,ARM,Armenia,Wrestling,"featherweight, greco-roman (≤55 kilograms) men",Men,BRONZE,1
Summer,ARM,Armenia,Wrestling,"flyweight, greco-roman (≤52 kilograms) men",Men,GOLD,1
Summer,ARM,Armenia,Wrestling,greco-roman 66 kg men,Men,SILVER,1
Summer,ARM,Armenia,Wrestling,greco-roman 74 kg men,Men,SILVER,1
Summer,ARM,Armenia,Wrestling,greco-roman 96 kg men,Men,BRONZE,1
Summer,ARM,Armenia,Wrestling,greco-roman 97kg men,Men,SILVER,1
Summer,ARM,Armenia,Wrestling,greco-roman 98 kg men,Men,GOLD,1
Summer,ARM,Armenia,Wrestling,"light-flyweight, freestyle (≤48 kilograms) men",Men,SILVER,1
Summer,ARM,Armenia,Wrestling,"super-heavyweight, greco-roman (≤120 kilograms) men",Men,BRONZE,1
Summer,AUS,Australia,Archery,individual competition men,Men,BRONZE,1
Summer,AUS,Australia,Archery,individual fita olympic round  70m men,Men,GOLD,1
Summer,AUS,Australia,Archery,team competition men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,10000m men,Men,BRONZE,3
Summer,AUS,Australia,Athletics,100m hurdles women,Women,GOLD,1
Summer,AUS,Australia,Athletics,100m hurdles women,Women,SILVER,1
Summer,AUS,Australia,Athletics,100m men,Men,BRONZE,2
Summer,AUS,Australia,Athletics,100m women,Women,BRONZE,3
Summer,AUS,Australia,Athletics,100m women,Women,GOLD,2
Summer,AUS,Australia,Athletics,100m women,Women,SILVER,1
Summer,AUS,Australia,Athletics,1500m men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,1500m men,Men,GOLD,2
Summer,AUS,Australia,Athletics,200m men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,200m men,Men,SILVER,1
Summer,AUS,Australia,Athletics,200m women,Women,BRONZE,3
Summer,AUS,Australia,Athletics,200m women,Women,GOLD,2
Summer,AUS,Australia,Athletics,200m women,Women,SILVER,2
Summer,AUS,Australia,Athletics,20km race walk women,Women,BRONZE,1
Summer,AUS,Australia,Athletics,20km walk men,Men,BRONZE,3
Summer,AUS,Australia,Athletics,20km walk men,Men,SILVER,1
Summer,AUS,Australia,Athletics,3000m walk men,Men,SILVER,1
Summer,AUS,Australia,Athletics,400m hurdles women,Women,GOLD,1
Summer,AUS,Australia,Athletics,400m men,Men,SILVER,1
Summer,AUS,Australia,Athletics,400m women,Women,BRONZE,1
Summer,AUS,Australia,Athletics,400m women,Women,GOLD,2
Summer,AUS,Australia,Athletics,400m women,Women,SILVER,1
Summer,AUS,Australia,Athletics,4x100m relay women,Women,GOLD,1
Summer,AUS,Australia,Athletics,4x100m relay women,Women,SILVER,1
Summer,AUS,Australia,Athletics,4x400m relay men,Men,SILVER,2
Summer,AUS,Australia,Athletics,50km walk men,Men,GOLD,1
Summer,AUS,Australia,Athletics,50km walk men,Men,SILVER,2
Summer,AUS,Australia,Athletics,60m men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,800m men,Men,GOLD,2
Summer,AUS,Australia,Athletics,800m women,Women,SILVER,1
Summer,AUS,Australia,Athletics,80m hurdles women,Women,BRONZE,3
Summer,AUS,Australia,Athletics,80m hurdles women,Women,GOLD,3
Summer,AUS,Australia,Athletics,80m hurdles women,Women,SILVER,1
Summer,AUS,Australia,Athletics,decathlon men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,discus throw women,Women,BRONZE,1
Summer,AUS,Australia,Athletics,heptathlon women,Women,GOLD,1
Summer,AUS,Australia,Athletics,high jump men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,high jump men,Men,GOLD,1
Summer,AUS,Australia,Athletics,high jump men,Men,SILVER,1
Summer,AUS,Australia,Athletics,high jump women,Women,SILVER,2
Summer,AUS,Australia,Athletics,javelin throw women,Women,BRONZE,1
Summer,AUS,Australia,Athletics,javelin throw women,Women,SILVER,1
Summer,AUS,Australia,Athletics,long jump men,Men,SILVER,4
Summer,AUS,Australia,Athletics,marathon women,Women,SILVER,1
Summer,AUS,Australia,Athletics,pole vault men,Men,GOLD,1
Summer,AUS,Australia,Athletics,pole vault women,Women,SILVER,1
Summer,AUS,Australia,Athletics,shot put women,Women,BRONZE,1
Summer,AUS,Australia,Athletics,triple jump men,Men,BRONZE,1
Summer,AUS,Australia,Athletics,triple jump men,Men,GOLD,1
Summer,AUS,Australia,Athletics,triple jump men,Men,SILVER,1
Summer,AUS,Australia,Baseball,baseball men,Men,SILVER,1
Summer,AUS,Australia,Basketball,basketball women,Women,BRONZE,2
Summer,AUS,Australia,Basketball,basketball women,Women,SILVER,3
Summer,AUS,Australia,Basketball,men,Men,BRONZE,1
Summer,AUS,Australia,Beach Volleyball,beach volleyball women,Women,BRONZE,1
Summer,AUS,Australia,Beach Volleyball,beach volleyball women,Women,GOLD,1
Summer,AUS,Australia,Beach Volleyball,women,Women,SILVER,1
Summer,AUS,Australia,Boxing,51-54kg bantamweight men,Men,BRONZE,1
Summer,AUS,Australia,Boxing,60 - 63.5kg (light-welterweight) men,Men,SILVER,1
Summer,AUS,Australia,Boxing,63.5-67kg welterweight men,Men,BRONZE,1
Summer,AUS,Australia,Boxing,75-81kg lightheavyweight men,Men,BRONZE,1
Summer,AUS,Australia,Boxing,light (57-63kg) men,Men,BRONZE,1
Summer,AUS,Australia,Canoe Marathon,k-2 10000m men,Men,BRONZE,1
Summer,AUS,Australia,Canoe Slalom,c1 canoe single men,Men,BRONZE,1
Summer,AUS,Australia,Canoe Slalom,canoe women,Women,GOLD,1
Summer,AUS,Australia,Canoe Slalom,k-1 (kayak single) women,Women,BRONZE,1
Summer,AUS,Australia,Canoe Slalom,k1 kayak single women,Women,SILVER,3
Summer,AUS,Australia,Canoe Slalom,kayak women,Women,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,k-2 1000m (kayak double) men,Men,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,k1 1000m kayak single men,Men,BRONZE,2
Summer,AUS,Australia,Canoe Sprint,k1 1000m kayak single men,Men,GOLD,1
Summer,AUS,Australia,Canoe Sprint,k1 1000m kayak single men,Men,SILVER,1
Summer,AUS,Australia,Canoe Sprint,k1 500m kayak single men,Men,GOLD,1
Summer,AUS,Australia,Canoe Sprint,k1 500m kayak single men,Men,SILVER,2
Summer,AUS,Australia,Canoe Sprint,k1 500m kayak single women,Women,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,k2 1000m kayak double men,Men,BRONZE,2
Summer,AUS,Australia,Canoe Sprint,k2 500m kayak double men,Men,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,k2 500m kayak double men,Men,SILVER,2
Summer,AUS,Australia,Canoe Sprint,k2 500m kayak double women,Women,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,k4 1000m kayak four men,Men,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,k4 1000m kayak four men,Men,GOLD,1
Summer,AUS,Australia,Canoe Sprint,k4 500m kayak four women,Women,BRONZE,1
Summer,AUS,Australia,Canoe Sprint,kayak double 1000m men,Men,GOLD,1
Summer,AUS,Australia,Cycling BMX Freestyle,park men,Men,GOLD,1
Summer,AUS,Australia,Cycling BMX Racing,individual men,Men,SILVER,1
Summer,AUS,Australia,Cycling Road,individual road race men,Men,SILVER,1
Summer,AUS,Australia,Cycling Road,individual road race women,Women,GOLD,2
Summer,AUS,Australia,Cycling Road,individual time trial men,Men,BRONZE,2
Summer,AUS,Australia,Cycling Track,1km time trial men,Men,BRONZE,2
Summer,AUS,Australia,Cycling Track,1km time trial men,Men,GOLD,2
Summer,AUS,Australia,Cycling Track,1km time trial men,Men,SILVER,3
Summer,AUS,Australia,Cycling Track,2000m tandem men,Men,GOLD,2
Summer,AUS,Australia,Cycling Track,500m time trial women,Women,GOLD,1
Summer,AUS,Australia,Cycling Track,500m time trial women,Women,SILVER,1
Summer,AUS,Australia,Cycling Track,individual pursuit men,Men,BRONZE,2
Summer,AUS,Australia,Cycling Track,individual pursuit men,Men,SILVER,2
Summer,AUS,Australia,Cycling Track,individual pursuit women,Women,SILVER,2
Summer,AUS,Australia,Cycling Track,keirin men,Men,BRONZE,1
Summer,AUS,Australia,Cycling Track,keirin men,Men,GOLD,1
Summer,AUS,Australia,Cycling Track,keirin men,Men,SILVER,1
Summer,AUS,Australia,Cycling Track,keirin women,Women,BRONZE,1
Summer,AUS,Australia,Cycling Track,madison men,Men,GOLD,2
Summer,AUS,Australia,Cycling Track,olympic sprint men,Men,BRONZE,1
Summer,AUS,Australia,Cycling Track,omnium women,Women,BRONZE,1
Summer,AUS,Australia,Cycling Track,points race men,Men,BRONZE,1
Summer,AUS,Australia,Cycling Track,points race women,Women,BRONZE,1
Summer,AUS,Australia,Cycling Track,sprint individual men,Men,BRONZE,2
Summer,AUS,Australia,Cycling Track,sprint individual men,Men,GOLD,1
Summer,AUS,Australia,Cycling Track,sprint individual men,Men,SILVER,3
Summer,AUS,Australia,Cycling Track,sprint men,Men,BRONZE,1
Summer,AUS,Australia,Cycling Track,sprint women,Women,BRONZE,1
Summer,AUS,Australia,Cycling Track,sprint women,Women,GOLD,1
Summer,AUS,Australia,Cycling Track,sprint women,Women,SILVER,2
Summer,AUS,Australia,Cycling Track,team pursuit 4000m men,Men,BRONZE,2
Summer,AUS,Australia,Cycling Track,team pursuit 4000m men,Men,GOLD,2
Summer,AUS,Australia,Cycling Track,team pursuit 4000m men,Men,SILVER,3
Summer,AUS,Australia,Cycling Track,team pursuit men,Men,BRONZE,1
Summer,AUS,Australia,Cycling Track,team sprint women,Women,BRONZE,1
Summer,AUS,Australia,Diving,10m platform men,Men,GOLD,1
Summer,AUS,Australia,Diving,10m platform men,Men,SILVER,1
Summer,AUS,Australia,Diving,10m platform women,Women,BRONZE,2
Summer,AUS,Australia,Diving,10m platform women,Women,GOLD,1
Summer,AUS,Australia,Diving,10m platform women,Women,SILVER,1
Summer,AUS,Australia,Diving,plain high diving men,Men,GOLD,1
Summer,AUS,Australia,Diving,synchronized diving 10m platform men,Men,BRONZE,1
Summer,AUS,Australia,Diving,synchronized diving 10m platform women,Women,BRONZE,1
Summer,AUS,Australia,Diving,synchronized diving 10m platform women,Women,SILVER,1
Summer,AUS,Australia,Diving,synchronized diving 3m springboard men,Men,BRONZE,2
Summer,AUS,Australia,Diving,synchronized diving 3m springboard women,Women,BRONZE,2
Summer,AUS,Australia,Equestrian,eventing individual,Open,BRONZE,1
Summer,AUS,Australia,Equestrian,eventing team,Open,SILVER,1
Summer,AUS,Australia,Equestrian,eventing team mixed,Open,BRONZE,1
Summer,AUS,Australia,Equestrian,individual mixed,Men,GOLD,1
Summer,AUS,Australia,Equestrian,individual mixed,Men,SILVER,1
Summer,AUS,Australia,Equestrian,individual mixed,Open,GOLD,1
Summer,AUS,Australia,Equestrian,individual mixed,Open,SILVER,1
Summer,AUS,Australia,Equestrian,team mixed,Men,GOLD,1
Summer,AUS,Australia,Equestrian,team mixed,Open,BRONZE,2
Summer,AUS,Australia,Equestrian,team mixed,Open,GOLD,3
Summer,AUS,Australia,Equestrian,team mixed,Open,SILVER,1
Summer,AUS,Australia,Hockey,hockey men,Men,BRONZE,4
Summer,AUS,Australia,Hockey,hockey men,Men,GOLD,1
Summer,AUS,Australia,Hockey,hockey men,Men,SILVER,3
Summer,AUS,Australia,Hockey,hockey women,Women,GOLD,3
Summer,AUS,Australia,Hockey,men,Men,SILVER,1
Summer,AUS,Australia,Hockey,tournament men,Men,BRONZE,1
Summer,AUS,Australia,Judo,52  57kg lightweight women,Women,BRONZE,1
Summer,AUS,Australia,Judo,open category men,Men,BRONZE,1
Summer,AUS,Australia,Marathon Swimming,10km women,Women,BRONZE,1
Summer,AUS,Australia,Modern Pentathlon,individual competition women,Women,GOLD,1
Summer,AUS,Australia,Rowing,double sculls 2x men,Men,BRONZE,1
Summer,AUS,Australia,Rowing,double sculls 2x men,Men,GOLD,2
Summer,AUS,Australia,Rowing,double sculls 2x women,Women,SILVER,1
Summer,AUS,Australia,Rowing,eight with coxswain 8 men,Men,BRONZE,4
Summer,AUS,Australia,Rowing,eight with coxswain 8 men,Men,SILVER,2
Summer,AUS,Australia,Rowing,four men,Men,GOLD,1
Summer,AUS,Australia,Rowing,four without coxswain 4 men,Men,BRONZE,1
Summer,AUS,Australia,Rowing,four without coxswain 4 men,Men,GOLD,2
Summer,AUS,Australia,Rowing,four without coxswain 4 men,Men,SILVER,3
Summer,AUS,Australia,Rowing,four women,Women,GOLD,1
Summer,AUS,Australia,Rowing,fouroared shell with coxswain 4 women,Women,BRONZE,1
Summer,AUS,Australia,Rowing,lightweight coxless four 4 men,Men,SILVER,2
Summer,AUS,Australia,Rowing,lightweight double sculls 2x men,Men,BRONZE,1
Summer,AUS,Australia,Rowing,lightweight double sculls 2x women,Women,BRONZE,1
Summer,AUS,Australia,Rowing,pair without coxswain 2 men,Men,BRONZE,1
Summer,AUS,Australia,Rowing,pair without coxswain 2 men,Men,GOLD,2
Summer,AUS,Australia,Rowing,pair without coxswain 2 men,Men,SILVER,1
Summer,AUS,Australia,Rowing,pair without coxswain 2 women,Women,GOLD,1
Summer,AUS,Australia,Rowing,pair without coxswain 2 women,Women,SILVER,2
Summer,AUS,Australia,Rowing,quadruple sculls men,Men,BRONZE,1
Summer,AUS,Australia,Rowing,quadruple sculls without coxsw men,Men,BRONZE,2
Summer,AUS,Australia,Rowing,quadruple sculls without coxsw men,Men,SILVER,1
Summer,AUS,Australia,Rowing,quadruple sculls without coxsw women,Women,BRONZE,1
Summer,AUS,Australia,Rowing,quadruple sculls without coxswain (4x) men,Men,SILVER,1
Summer,AUS,Australia,Rowing,quadruple sculls women,Women,BRONZE,1
Summer,AUS,Australia,Rowing,single sculls 1x men,Men,GOLD,3
Summer,AUS,Australia,Rowing,single sculls 1x men,Men,SILVER,2
Summer,AUS,Australia,Rowing,single sculls 1x women,Women,BRONZE,1
Summer,AUS,Australia,Rowing,single sculls 1x women,Women,GOLD,1
Summer,AUS,Australia,Rugby Sevens,women,Women,GOLD,1
Summer,AUS,Australia,Sailing,470 - two person dinghy men,Men,GOLD,3
Summer,AUS,Australia,Sailing,470 - two person dinghy men,Men,SILVER,1
Summer,AUS,Australia,Sailing,470 - two person dinghy men,Open,BRONZE,1
Summer,AUS,Australia,Sailing,470 - two person dinghy women,Women,GOLD,2
Summer,AUS,Australia,Sailing,470 men,Men,GOLD,1
Summer,AUS,Australia,Sailing,49er - skiff men,Men,GOLD,1
Summer,AUS,Australia,Sailing,49er - skiff men,Men,SILVER,1
Summer,AUS,Australia,Sailing,5.5m mixed,Open,BRONZE,1
Summer,AUS,Australia,Sailing,5.5m mixed,Open,GOLD,1
Summer,AUS,Australia,Sailing,dragon mixed,Open,GOLD,1
Summer,AUS,Australia,Sailing,elliott 6m - match racing women,Women,SILVER,1
Summer,AUS,Australia,Sailing,finn - one person dinghy (heavyweight) men,Open,BRONZE,1
Summer,AUS,Australia,Sailing,laser - one person dinghy men,Men,GOLD,2
Summer,AUS,Australia,Sailing,laser men,Men,GOLD,1
Summer,AUS,Australia,Sailing,lechner - windsurfer men,Men,BRONZE,1
Summer,AUS,Australia,Sailing,nacra 17 mixed mixed,Mixed,SILVER,1
Summer,AUS,Australia,Sailing,sharpie 12m2 mixed,Open,SILVER,1
Summer,AUS,Australia,Sailing,single-handed dinghy open (laser) mixed,Open,BRONZE,1
Summer,AUS,Australia,Sailing,tornado - multihull mixed,Open,BRONZE,2
Summer,AUS,Australia,Sailing,tornado - multihull mixed,Open,SILVER,3
Summer,AUS,Australia,Sailing,twoperson keelboat open star mixed,Open,BRONZE,1
Summer,AUS,Australia,Sailing,twoperson keelboat open star mixed,Open,GOLD,1
Summer,AUS,Australia,Shooting,10m air pistol 40 shots women,Women,BRONZE,1
Summer,AUS,Australia,Shooting,25m pistol 3030 shots women,Women,BRONZE,1
Summer,AUS,Australia,Shooting,50m rifle prone 60 shots men,Men,BRONZE,1
Summer,AUS,Australia,Shooting,double trap 120 targets women,Women,BRONZE,1
Summer,AUS,Australia,Shooting,double trap 150 targets men,Men,GOLD,1
Summer,AUS,Australia,Shooting,double trap 150 targets men,Men,SILVER,1
Summer,AUS,Australia,Shooting,trap 125 targets men,Men,BRONZE,1
Summer,AUS,Australia,Shooting,trap 125 targets men,Men,GOLD,2
Summer,AUS,Australia,Shooting,trap 75 targets women,Women,GOLD,1
Summer,AUS,Australia,Shooting,trap women,Women,GOLD,1
Summer,AUS,Australia,Skateboarding,park men,Men,GOLD,1
Summer,AUS,Australia,Softball,softball women,Women,BRONZE,3
Summer,AUS,Australia,Softball,softball women,Women,SILVER,1
Summer,AUS,Australia,Surfing,men,Men,BRONZE,1
Summer,AUS,Australia,Swimming,100m backstroke men,Men,BRONZE,1
Summer,AUS,Australia,Swimming,100m backstroke men,Men,GOLD,2
Summer,AUS,Australia,Swimming,100m backstroke men,Men,SILVER,2
Summer,AUS,Australia,Swimming,100m backstroke women,Women,BRONZE,1
Summer,AUS,Australia,Swimming,100m backstroke women,Women,GOLD,1
Summer,AUS,Australia,Swimming,100m backstroke women,Women,SILVER,2
Summer,AUS,Australia,Swimming,100m breaststroke men,Men,BRONZE,3
Summer,AUS,Australia,Swimming,100m breaststroke men,Men,SILVER,1
Summer,AUS,Australia,Swimming,100m breaststroke women,Women,BRONZE,4
Summer,AUS,Australia,Swimming,100m breaststroke women,Women,GOLD,1
Summer,AUS,Australia,Swimming,100m breaststroke women,Women,SILVER,2
Summer,AUS,Australia,Swimming,100m butterfly men,Men,BRONZE,3
Summer,AUS,Australia,Swimming,100m butterfly men,Men,SILVER,2
Summer,AUS,Australia,Swimming,100m butterfly women,Women,BRONZE,4
Summer,AUS,Australia,Swimming,100m butterfly women,Women,GOLD,3
Summer,AUS,Australia,Swimming,100m freestyle men,Men,BRONZE,2
Summer,AUS,Australia,Swimming,100m freestyle men,Men,GOLD,4
Summer,AUS,Australia,Swimming,100m freestyle men,Men,SILVER,5
Summer,AUS,Australia,Swimming,100m freestyle women,Women,BRONZE,3
Summer,AUS,Australia,Swimming,100m freestyle women,Women,GOLD,5
Summer,AUS,Australia,Swimming,100m freestyle women,Women,SILVER,2
Summer,AUS,Australia,Swimming,1500m freestyle men,Men,BRONZE,7
Summer,AUS,Australia,Swimming,1500m freestyle men,Men,GOLD,8
Summer,AUS,Australia,Swimming,1500m freestyle men,Men,SILVER,8
Summer,AUS,Australia,Swimming,200m backstroke men,Men,BRONZE,2
Summer,AUS,Australia,Swimming,200m backstroke men,Men,SILVER,1
Summer,AUS,Australia,Swimming,200m backstroke women,Women,BRONZE,2
Summer,AUS,Australia,Swimming,200m backstroke women,Women,GOLD,1
Summer,AUS,Australia,Swimming,200m breaststroke men,Men,GOLD,3
Summer,AUS,Australia,Swimming,200m breaststroke men,Men,SILVER,2
Summer,AUS,Australia,Swimming,200m breaststroke women,Women,GOLD,2
Summer,AUS,Australia,Swimming,200m breaststroke women,Women,SILVER,3
Summer,AUS,Australia,Swimming,200m butterfly men,Men,BRONZE,2
Summer,AUS,Australia,Swimming,200m butterfly men,Men,GOLD,2
Summer,AUS,Australia,Swimming,200m butterfly men,Men,SILVER,1
Summer,AUS,Australia,Swimming,200m butterfly women,Women,BRONZE,4
Summer,AUS,Australia,Swimming,200m butterfly women,Women,GOLD,1
Summer,AUS,Australia,Swimming,200m butterfly women,Women,SILVER,5
Summer,AUS,Australia,Swimming,200m freestyle men,Men,BRONZE,2
Summer,AUS,Australia,Swimming,200m freestyle men,Men,GOLD,4
Summer,AUS,Australia,Swimming,200m freestyle men,Men,SILVER,1
Summer,AUS,Australia,Swimming,200m freestyle women,Women,BRONZE,2
Summer,AUS,Australia,Swimming,200m freestyle women,Women,GOLD,3
Summer,AUS,Australia,Swimming,200m individual medley women,Women,BRONZE,1
Summer,AUS,Australia,Swimming,200m individual medley women,Women,GOLD,2
Summer,AUS,Australia,Swimming,200m individual medley women,Women,SILVER,1
Summer,AUS,Australia,Swimming,200m obstacle event men,Men,GOLD,1
