country_name,happiness,wealth,support,health,freedom,generosity,corruption,positivity,negativity
Honduras,5.494336436776554,8.550560558543486,0.8007897173657137,62.60441163006951,0.7507612459799823,0.07493766117841003,0.8338228008326363,0.7809529549935285,0.2665184648597942
Hong Kong S.A.R. of China,5.42712035545936,10.907006630530724,0.8312680171086237,,0.82199627161026,0.1541809698996635,0.3545739318315799,0.5666561355957618,0.22281860617490912
Hungary,5.432293387020335,10.249065791859346,0.9107857521842507,66.55058871998506,0.6396646043833565,-0.13344532086921387,0.8946695222574121,0.6166276791516472,0.23932441806091975
Iceland,7.467970934781161,10.882742534984242,0.9785522493449125,71.86590853604403,0.9299384301359003,0.2535984590649604,0.6964715177362616,0.8053322651169517,0.16581333089958533
India,4.4033898380067615,8.547710683610704,0.6061875224113464,58.80000029669868,0.8072773185041215,0.026798450826283758,0.8179973496331109,0.5973462478982078,0.3256366666820314
Indonesia,5.262687153286404,9.181715117560493,0.7940570844544305,61.999999576144745,0.7947614755895402,0.4259396774901284,0.9181278215514289,0.7617262833648257,0.2702976903981632
Iran,4.875571250915527,9.590507447719574,0.685560330748558,65.73124980926514,0.6718419976532459,0.15830303063350062,0.7252070978283882,0.5368089191615582,0.45774747617542744
Iraq,4.774595514933268,9.109162521362304,0.7454546650250753,61.85066655476888,0.5463875425713403,-0.03822803053772075,0.8192519148190817,0.5184559800795147,0.5069504896799724
Ireland,7.027221062604119,11.174575412974638,0.9480521749047672,70.6505885404699,0.8905958217733047,0.21844305011258897,0.44770753383636475,0.7527527703958399,0.2204317292746375
Israel,7.238861004511516,10.534233199225532,0.9096498688062032,71.90000025431316,0.7356419232156541,0.1035994569880559,0.8099714252683852,0.6066114041540358,0.30845734973748523
Italy,6.291671064164904,10.650400956471762,0.892911970615387,71.4944445292155,0.6527395513322618,-0.02144647006164577,0.8948269751336839,0.6268476479583316,0.3161107806695832
Ivory Coast,4.724182665348053,8.464293718338013,0.6413352489471436,53.77500025431315,0.7485326180855433,-0.053012573199036184,0.7532460043827692,0.6408560574054718,0.3389232866466045
Jamaica,5.767740567525228,9.195678075154623,0.8765165938271416,66.5999984741211,0.8174519406424628,-0.08120655268430704,0.8937652044826083,0.7178048955069648,0.2602663305070665
Japan,6.023526589075725,10.59331883324517,0.898975498146481,73.54333284166124,0.8019191324710846,-0.17977402056567368,0.6865877674685584,0.6934473911921183,0.18147941264841286
Jordan,5.044172128041585,9.251494036780464,0.8150966597927941,67.13999854193793,0.7460359334945679,-0.127720801926711,0.6862373096602303,0.5674084808145251,0.3291331470012665
Kazakhstan,5.869883457819621,10.049691889021132,0.9020068976614211,62.69999970330132,0.8126382794645097,-0.11863425223337895,0.7932802571190728,0.6397600769996643,0.15519715845584867
Kenya,4.414017902480231,8.324215941958958,0.7660183840327792,55.59999995761447,0.7180454234282175,0.16500793180118004,0.8595801856782701,0.72228475411733,0.2117050807509157
Kosovo,5.829554501701804,9.164254903793335,0.8020479188245886,,0.6897125337272882,0.16195734213397367,0.8956504499211031,0.601607191212037,0.17059274587561096
Kuwait,6.376867147592398,10.938295951256386,0.8748739262421926,69.69615408090445,0.8353546609481176,-0.013569902236617451,0.5124538019299507,0.7046651790539423,0.23371275452276066
Kyrgyzstan,5.260519663492839,8.432552655537924,0.8785671558645036,63.69999970330132,0.8076253036657969,0.042105013633974724,0.9012939896848466,0.6137775878111521,0.17233177564210356
Laos,5.03352952003479,8.725348869959513,0.7146600137154261,59.193333307902016,0.9000486460599032,0.21885901379088557,0.6531463915651495,0.7222987115383148,0.2844304330646992
Latvia,5.569637298583984,10.204665184020996,0.8863155876888948,65.30588239781997,0.6737025993711808,-0.11308941149207596,0.8561135320102468,0.5983891241690692,0.22030489935594444
Lebanon,4.471918914053175,9.695138189527723,0.7251206636428833,65.6933330959744,0.5925231327613195,-0.03128135454265728,0.9057781398296356,0.4388531711366441,0.3575659758514828
Lesotho,3.8397926807403566,7.814292335510254,0.7719936728477478,43.40400085449219,0.7059342503547669,-0.11326499432325361,0.8074780106544495,0.7123310446739197,0.25140819251537316
Liberia,4.087589524009011,7.2970195250077685,0.6707815419543873,53.71090871637518,0.7286588766358115,0.01956651969389482,0.8484190106391907,0.610549574548548,0.3943220634352077
Libya,5.625624597072601,10.03326974596296,0.8292540237307549,65.10812473297119,0.7691548243165016,-0.0948277440454278,0.6845992604891459,0.6311408430337906,0.3772326484322548
Lithuania,5.991295443640815,10.325971868303087,0.9216083553102281,65.50000021192763,0.6325111505058076,-0.23734336511956317,0.8938230607244704,0.5453308555814955,0.2456092105971442
